1199.93	2.49202
1199.89	2.492
1299.96	2.49171
1299.95	2.49197
1299.96	2.49191
1399.94	2.49182
1399.95	2.49175
1399.94	2.49177
1399.97	2.49171
1499.97	2.49147
1499.96	2.49143
1499.97	2.49158
1599.99	2.49134
1600	2.49143
1599.99	2.49137
1600	2.4915
1700.04	2.49154
1700.03	2.49149
1700.04	2.49148
1800.03	2.49115
1800.03	2.49128
1800.03	2.49145
1900.04	2.49142
1900.07	2.4912
1900.06	2.49142
1900.06	2.49145
1999.89	2.49106
1999.89	2.49104
1999.87	2.49106
2099.95	2.4911
2099.94	2.49109
2099.92	2.49119
2199.94	2.49117
2199.93	2.49092
2199.94	2.4911
2199.95	2.49103
2299.97	2.49082
2299.98	2.4909
2299.97	2.49113
2400.01	2.49092
2399.97	2.49076
2399.99	2.49071
2500.01	2.49061
2500	2.49075
2500.03	2.49066
2500.02	2.49053
2600.04	2.49069
2600	2.49068
2600.06	2.49063
2700.06	2.49044
2700.06	2.49088
2700.07	2.49044
2799.89	2.49061
2799.89	2.49057
2799.9	2.49047
2799.9	2.4905
2899.91	2.4905
2899.92	2.4904
2899.91	2.49045
2999.94	2.49043
2999.95	2.49048
2999.93	2.49028
3099.95	2.49024
3099.97	2.48997
3099.98	2.49027
3099.94	2.48999
3199.98	2.49013
3199.99	2.49007
3199.98	2.48996
3300.02	2.49002
3299.99	2.49016
3300.01	2.48997
3400.04	2.48993
3400.06	2.49003
3400.04	2.48999
3400.01	2.49004
3499.88	2.48998
3499.89	2.48979
3499.87	2.48985
3599.89	2.48984
3599.9	2.48977
3599.9	2.48983
3699.92	2.48976
3699.92	2.48978
3699.92	2.48967
3699.92	2.48976
3799.96	2.48958
3799.93	2.48965
3799.93	2.48957
3899.94	2.48964
3899.96	2.48937
3899.94	2.4895
3999.98	2.48927
3999.98	2.48956
3999.98	2.48973
4000.01	2.48931
4100.01	2.48926
4100	2.48917
4100	2.48918
4200.03	2.48928
4200.03	2.48924
4200.03	2.48937
4299.87	2.48933
4299.86	2.48925
4299.86	2.48926
