1199.9	2.48217
1199.89	2.48201
1299.94	2.48175
1299.92	2.48206
1299.97	2.48192
1399.95	2.48172
1399.95	2.48178
1399.93	2.48189
1399.96	2.4818
1499.99	2.48151
1499.96	2.48172
1499.97	2.48183
1600.01	2.48148
1600.01	2.48146
1600	2.48137
1600.01	2.48155
1700.01	2.48122
1700	2.48127
1700	2.48127
1800.06	2.48103
1800.03	2.48115
1800.06	2.48117
1900.07	2.481
1900.08	2.48096
1900.05	2.48119
1900.07	2.48116
1999.88	2.48085
1999.9	2.48079
1999.89	2.48077
2099.93	2.48056
2099.91	2.48065
2099.94	2.48082
2199.96	2.48049
2199.93	2.48056
2199.94	2.48032
2199.95	2.48035
2299.98	2.48016
2299.97	2.48034
2299.95	2.48043
2399.98	2.48031
2399.99	2.48008
2399.99	2.48007
2500.02	2.48021
2500.01	2.48023
2499.99	2.48011
2500.02	2.48024
2600.05	2.47967
2600.05	2.47989
2600.04	2.4797
2700.07	2.47943
2700.06	2.4797
2700.07	2.47945
2799.9	2.4793
2799.91	2.47948
2799.89	2.47933
2799.9	2.47937
2899.91	2.47925
2899.92	2.47918
2899.9	2.47931
2999.96	2.47898
2999.94	2.47894
2999.93	2.47888
3099.95	2.47875
3099.97	2.47872
3099.97	2.47867
3099.97	2.47871
3200.01	2.47841
3200	2.47842
3200	2.47832
3300.02	2.47815
3300	2.47837
3300.01	2.47833
3400.04	2.47816
3400.05	2.47792
3400.05	2.47809
3400.03	2.47794
3499.86	2.47772
3499.87	2.47767
3499.89	2.47771
3599.91	2.47755
3599.9	2.47755
3599.9	2.47755
3699.92	2.4773
3699.91	2.47731
3699.91	2.47706
3699.92	2.47729
3799.94	2.47693
3799.93	2.47679
3799.94	2.47687
3899.98	2.47669
3899.95	2.47658
3899.98	2.47655
4000	2.47615
3999.99	2.47635
3999.98	2.47651
3999.98	2.47606
4100.02	2.47605
4100	2.47623
4100.02	2.47618
4200.04	2.47572
4200.03	2.47571
4200.02	2.47576
4299.87	2.47547
4299.87	2.47543
4299.88	2.4753
4299.87	2.47545
4399.89	2.47515
4399.88	2.47516
4399.89	2.47514
4499.89	2.47456
4499.95	2.47451
4499.92	2.47468
4599.95	2.47435
4599.95	2.47444
4599.94	2.47455
4599.94	2.47438
4699.96	2.474
4699.96	2.47378
4699.96	2.47385
4799.99	2.47344
4799.99	2.47346
4800	2.47333
4900.01	2.47305
4900	2.47298
4900	2.47287
4900.02	2.47324
5000.01	2.47256
5000.03	2.47268
5000.03	2.47285
5099.87	2.47229
5099.83	2.47218
5099.85	2.47219
5199.91	2.47165
5199.91	2.47166
5199.88	2.47165
5199.89	2.47145
5299.91	2.47132
5299.91	2.47128
5299.91	2.47136
5399.93	2.4709
5399.94	2.47075
5399.93	2.47071
5499.97	2.47021
5499.97	2.46998
5499.96	2.47022
5499.97	2.47
5599.98	2.46939
5599.99	2.46947
5599.99	2.46952
5699.99	2.46887
5700.01	2.46894
5700.02	2.46895
5800.02	2.46819
5800.01	2.46832
5800.03	2.46825
5800.03	2.46828
5899.85	2.46784
5899.86	2.4676
5899.86	2.46756
5999.87	2.46689
5999.91	2.46678
5999.88	2.46678
6099.9	2.46601
6099.93	2.46614
6099.92	2.46619
6099.9	2.46623
6199.95	2.46517
6199.94	2.46534
6199.95	2.46519
6299.95	2.4646
6299.95	2.46438
6299.96	2.46448
6399.99	2.4635
6399.98	2.46356
6399.98	2.4634
6399.96	2.46345
6500.01	2.46261
6499.97	2.46254
6499.99	2.46264
6599.84	2.46153
6599.85	2.46166
6599.84	2.46163
6699.87	2.46048
6699.86	2.46059
6699.86	2.46056
6699.84	2.46057
6799.87	2.45936
6799.88	2.45945
6799.88	2.45958
6899.9	2.45816
6899.92	2.45822
6899.89	2.45833
6999.93	2.45668
6999.9	2.45697
6999.95	2.45666
6999.91	2.4569
7099.95	2.45536
7099.97	2.45567
7099.97	2.4555
7199.99	2.45388
7199.98	2.45405
7199.97	2.45394
7300	2.45226
7300.01	2.4523
7299.99	2.45213
7399.83	2.45043
7399.85	2.45059
7399.84	2.45058
7399.85	2.45048
7499.87	2.44845
7499.88	2.44855
7499.86	2.44839
7599.87	2.44623
7599.88	2.44636
7599.87	2.44637
7599.88	2.44649
7699.88	2.44413
7699.89	2.44411
7699.91	2.44403
7799.92	2.44172
7799.92	2.44175
