1000.06	2.1995
1000.05	2.19928
1100.09	2.1973
1199.94	2.1948
1199.94	2.19487
1299.96	2.1925
1299.96	2.19238
1399.97	2.18953
1500	2.18653
1500	2.18676
1600.02	2.1839
1600.02	2.1837
1700.05	2.1801
1700.05	2.1801
1800.07	2.17649
1900.1	2.17272
1900.1	2.17268
1999.94	2.16862
1999.94	2.16857
2099.96	2.16452
2199.98	2.15996
2199.99	2.15998
2300.02	2.15546
2300.03	2.15517
2400.03	2.15015
2500.06	2.14521
2500.06	2.14524
2600.08	2.13968
2700.12	2.1338
2700.12	2.1341
2799.95	2.12785
2799.95	2.12794
2899.98	2.1217
3000	2.11494
3000	2.11502
3100.03	2.10815
3100.03	2.10816
3200.05	2.10109
3300.07	2.09342
3300.07	2.09354
3400.1	2.08576
3400.11	2.08589
3499.94	2.07751
3599.97	2.06903
3599.97	2.06922
3699.99	2.06032
3699.99	2.06026
3800.02	2.05151
3900.04	2.04173
3900.03	2.04158
4000.06	2.03208
4100.08	2.02169
4100.1	2.02176
4200.1	2.01111
4200.13	2.01107
4299.96	2.00031
4399.98	1.98864
4399.96	1.98878
4500	1.97675
4500	1.97661
4600.03	1.96431
4700.04	1.95167
4700.06	1.95176
4800.08	1.93838
4800.08	1.93825
4900.1	1.92479
5000.14	1.9103
5000.12	1.91028
5099.97	1.89577
5099.97	1.8959
5199.98	1.88051
5300.03	1.86484
5300.01	1.8649
5400.05	1.84848
5400.04	1.84828
5500.07	1.83176
5600.1	1.81425
5600.08	1.81424
5700.12	1.79616
5700.13	1.79608
5800.15	1.77761
5899.97	1.75822
5899.98	1.75831
5999.98	1.73858
6100.02	1.71786
6100.03	1.71784
6200.06	1.69685
6200.06	1.69681
6300.08	1.67498
6400.1	1.65256
6400.11	1.65253
6500.13	1.6295
6500.13	1.62923
6599.96	1.60545
6700	1.58106
6699.99	1.58107
6799.99	1.55567
6800.01	1.55564
6900.04	1.52977
7000.05	1.50297
7000.06	1.50295
7100.08	1.47568
7100.1	1.47564
7200.12	1.44739
7300.14	1.4187
7300.14	1.4187
7399.97	1.38922
7399.98	1.389
7500.01	1.35859
7600.03	1.32786
7600.03	1.32779
7700.05	1.2961
7800.08	1.26366
7800.07	1.26349
7900.1	1.23057
7900.11	1.23051
8000.14	1.19696
8100.14	1.16251
8100.16	1.16231
8200.01	1.12731
8199.98	1.12718
8300.01	1.0916
8400.04	1.05528
8400.06	1.05544
8500.06	1.01852
8500.07	1.01834
8600.11	0.981084
8700.1	0.943183
8700.11	0.943104
8800.16	0.904935
8800.14	0.904931
8900.17	0.866151
9000.02	0.827173
9000.01	0.827049
9100.01	0.787828
9100.02	0.787717
9200.06	0.748046
9300.07	0.708275
9300.09	0.708218
9400.12	0.667986
9500.1	0.628016
9500.12	0.628007
9600.13	0.587914
9600.22	0.587821
9700.01	0.54813
9800.01	0.508563
9800.04	0.5086
9900.03	0.469159
9900.02	0.469291
10000.1	0.430485
10100	0.392735
10100.1	0.392811
10200.1	0.35599
10200.1	0.356022
10300.1	0.320843
10400.2	0.287797
10400.2	0.287632
10500	0.257654
10500	0.25773
10600.1	0.231042
10700.1	0.209952
10700.1	0.210123
10800.1	0.195815
10800.1	0.195733
10900.1	0.189643
11000	0.192517
11000.2	0.192628
11100.2	0.203545
11100.1	0.203555
11200.2	0.22122
11300.1	0.244199
11300.1	0.244055
11400	0.270647
11400	0.270629
11500.1	0.299496
11600	0.330214
11600.1	0.330214
11700.1	0.361871
11700.1	0.361956
11800.1	0.394073
11900.2	0.426738
11900.2	0.426739
12000.2	0.459524
12100	0.492034
12100	0.492056
12200.1	0.524769
12200.1	0.524673
12300.1	0.556949
12400.1	0.588888
12400.1	0.588898
12500.2	0.620896
12500.3	0.620759
12600.1	0.651601
12700.2	0.682545
12700.2	0.682338
12800	0.712421
12800	0.712444
12900	0.742017
13000.1	0.771342
13000.1	0.771325
13100.1	0.800062
13100.1	0.799955
13200.1	0.828114
13300.1	0.855887
13300.1	0.855809
13400.2	0.882857
13500.2	0.909525
13500.2	0.909541
13600	0.935438
13600	0.935332
13700	0.961063
13800.1	0.985941
13800.1	0.985961
13900.1	1.01041
13900.1	1.01028
14000.2	1.03439
14100.2	1.05762
14100.2	1.05751
14200.2	1.0805
14200.2	1.08037
14300.2	1.10279
14400	1.12455
14400.1	1.12468
14500.1	1.14607
14500.1	1.14581
14600.1	1.16689
14700.1	1.18731
14700.1	1.18722
14800.1	1.20735
14800.1	1.20727
14900.2	1.22681
15000.2	1.24582
15000.2	1.24592
15100.2	1.26454
15100.2	1.2645
15200.1	1.28262
15300.1	1.3005
15300.1	1.30043
15400.1	1.31789
15406.6	1.31513
15500.1	1.33466
15600.1	1.35147
15600.1	1.35137
15700.2	1.36781
15800.2	1.38349
15800.2	1.38338
15900	1.39891
15900.1	1.39891
16000.1	1.41391
16100.1	1.4288
16100.1	1.42882
16200.1	1.44321
16200.1	1.44322
16300.1	1.4573
16400.2	1.4711
16400.2	1.47106
16500.2	1.48451
16500.2	1.48446
16600.2	1.49774
16700.1	1.51047
16700.1	1.51067
16800.1	1.52309
16800.1	1.52313
16900.1	1.53527
17000.1	1.54759
17000.1	1.54766
17100.2	1.5592
17100.2	1.55932
17200.2	1.5707
17300.2	1.58178
17300.2	1.58201
17400.2	1.59289
17500.1	1.60386
17500.1	1.60369
17600.1	1.61411
17600.1	1.6142
17700.1	1.62438
17800.1	1.63464
17800.2	1.63453
17900.2	1.64445
17900.2	1.64445
18000.2	1.6542
18100.2	1.66342
18100.2	1.66349
18200.2	1.67267
18200.2	1.67262
18300.1	1.68173
18400.1	1.6906
18400.1	1.69056
18500.1	1.69909
18500.1	1.69904
18600.2	1.70784
18700.2	1.71622
18700.2	1.71621
18800.2	1.72422
18800.2	1.72418
18900.2	1.73207
19000.1	1.73989
19000.1	1.73982
19100.1	1.74736
19100.1	1.74749
19200.1	1.75513
19300.1	1.76236
19300.1	1.76239
19400.2	1.76975
19400.2	1.76967
19500.2	1.77673
19600.2	1.78359
19600.2	1.78357
19700.3	1.79057
19700.2	1.79037
19800.1	1.79695
19900.1	1.80368
19900.1	1.80362
20000.1	1.80969
20000.1	1.80959
20100.2	1.8161
20200.2	1.8224
20200.2	1.82245
20300.2	1.82841
20300.2	1.8285
20400.2	1.83437
20500.3	1.84008
20500.3	1.84033
20600.1	1.84585
20600.1	1.84577
20700.1	1.85145
20800.2	1.85678
20800.2	1.85686
20900.2	1.86242
21000.2	1.86748
21000.2	1.86752
21100.2	1.8728
21100.2	1.87273
21200.2	1.87773
21300.3	1.88282
21300.3	1.88278
21400.1	1.88784
21400.1	1.88762
21500.1	1.89243
21600.2	1.89733
21600.2	1.89732
21700.2	1.90197
21700.2	1.902
21800.2	1.90647
21900.2	1.91099
21900.2	1.911
22000.3	1.91531
22000.3	1.91555
22100.1	1.91985
22200.1	1.92413
22200.1	1.92399
22300.1	1.92813
22300.1	1.92806
22400.2	1.9323
22500.2	1.93626
22500.2	1.93638
22600.2	1.94028
22600.2	1.94046
22700.2	1.94428
22800.3	1.94813
22800.3	1.94811
22900.1	1.95177
22900.1	1.95194
23000.1	1.95565
23100.2	1.95919
23100.2	1.95927
23200.2	1.96284
23200.2	1.96268
23300.2	1.96631
23400.2	1.96985
23400.2	1.96985
23500.3	1.97325
23500.3	1.9733
23600.3	1.97649
23700.1	1.9799
23700.1	1.97989
23800.1	1.98312
23800.1	1.98314
23900.2	1.98618
23900.2	1.98628
24000.2	1.98967
24100.2	1.99268
24100.2	1.9928
24200.2	1.99593
24200.2	1.99561
24300.3	1.99874
24400.3	2.00169
24400.3	2.00172
24500.1	2.00453
24500.1	2.00454
24600.2	2.00773
24700.2	2.0106
24700.2	2.01061
24800.2	2.01317
24800.2	2.01331
24900.2	2.01604
24900.2	2.01608
25000.2	2.01844
25100.3	2.0216
25100.3	2.02131
25200.1	2.02392
25200.1	2.02394
25300.2	2.02657
25400.2	2.02902
25400.2	2.02918
25500.2	2.03187
25500.2	2.03187
25600.2	2.03427
25700.3	2.03677
25700.2	2.03666
25800.3	2.03911
25800.3	2.03921
25900.3	2.04159
26000.1	2.04396
26000.1	2.04379
26100.2	2.04615
26100.2	2.04614
26200.2	2.04854
26300.2	2.05065
26300.2	2.05059
26400.2	2.05285
26400.2	2.05301
26500.3	2.05528
26600.3	2.05738
26600.3	2.05731
26700.3	2.05935
26700.3	2.05944
26800.1	2.0615
26900.2	2.06367
26900.2	2.06338
27000.2	2.06551
27000.2	2.06564
27100.2	2.06773
27200.3	2.06953
27200.3	2.06973
27300.3	2.07156
27300.3	2.07157
27400.3	2.07342
27500.3	2.07538
27500.3	2.07552
27600.2	2.07735
27700.2	2.07928
27700.2	2.07911
27800.2	2.08101
27800.2	2.08114
27900.2	2.08297
28000.3	2.08445
28000.3	2.08469
28100.3	2.08637
28100.3	2.08631
28200.3	2.08815
28300.1	2.08993
28300.1	2.08993
28400.2	2.09178
28400.2	2.09163
28500.2	2.09338
28600.2	2.09476
28600.2	2.09493
28700.2	2.09667
28700.3	2.09657
28800.3	2.09826
28900.3	2.0997
28900.3	2.0998
29000.3	2.10123
29000.3	2.10145
29100.2	2.1029
29200.2	2.10435
29200.2	2.10436
29300.2	2.10605
29300.2	2.10608
29400.2	2.10743
29500.3	2.10901
29500.3	2.10907
29600.3	2.11046
29700.3	2.11191
29700.3	2.11204
29800.3	2.11343
29800.3	2.11339
29900.2	2.11479
30000.2	2.11596
30000.2	2.11609
